group,population,group_type,plane_idx,func_label,laterality,stim_mode,auc_dff,n_trials,response_class,response_is_active,bpi_category,point_label_id,fish_id
All neurons,all_neurons,all,0,416,ipsi,continuous,0.031111225,4.0,bout-responsive,True,bout-responsive,roi:p0:f416,L396_f03
All neurons,all_neurons,all,0,421,ipsi,continuous,0.031532306,4.0,bout-responsive,True,weak-response,roi:p0:f421,L396_f03
All neurons,all_neurons,all,0,425,ipsi,continuous,0.029903103,4.0,bout-responsive,True,weak-response,roi:p0:f425,L396_f03
All neurons,all_neurons,all,0,430,ipsi,continuous,0.054378938,4.0,bout-responsive,True,bout-responsive,roi:p0:f430,L396_f03
All neurons,all_neurons,all,0,431,ipsi,continuous,0.029747808,4.0,bout-responsive,True,weak-response,roi:p0:f431,L396_f03
All neurons,all_neurons,all,0,441,ipsi,continuous,0.032715984,4.0,bout-responsive,True,weak-response,roi:p0:f441,L396_f03
All neurons,all_neurons,all,0,448,ipsi,continuous,0.07624954,4.0,bout-responsive,True,weak-response,roi:p0:f448,L396_f03
All neurons,all_neurons,all,0,451,ipsi,continuous,0.036014497,4.0,bout-responsive,True,weak-response,roi:p0:f451,L396_f03
All neurons,all_neurons,all,0,455,ipsi,continuous,0.033670012,4.0,bout-responsive,True,weak-response,roi:p0:f455,L396_f03
All neurons,all_neurons,all,0,465,ipsi,continuous,0.032216024,4.0,bout-responsive,True,weak-response,roi:p0:f465,L396_f03
All neurons,all_neurons,all,0,477,ipsi,continuous,0.02878025,4.0,bout-responsive,True,weak-response,roi:p0:f477,L396_f03
All neurons,all_neurons,all,0,485,ipsi,continuous,0.038351603,4.0,bout-responsive,True,weak-response,roi:p0:f485,L396_f03
All neurons,all_neurons,all,0,489,ipsi,continuous,0.031077314,4.0,bout-responsive,True,bout-responsive,roi:p0:f489,L396_f03
All neurons,all_neurons,all,0,491,ipsi,continuous,0.03438364,4.0,bout-responsive,True,weak-response,roi:p0:f491,L396_f03
All neurons,all_neurons,all,0,492,ipsi,continuous,0.02768104,4.0,bout-responsive,True,weak-response,roi:p0:f492,L396_f03
All neurons,all_neurons,all,0,499,ipsi,continuous,0.033086482,4.0,bout-responsive,True,bout-responsive,roi:p0:f499,L396_f03
All neurons,all_neurons,all,0,505,ipsi,continuous,0.04564951,4.0,bout-responsive,True,weak-response,roi:p0:f505,L396_f03
All neurons,all_neurons,all,0,512,ipsi,continuous,0.053147934,4.0,bout-responsive,True,weak-response,roi:p0:f512,L396_f03
All neurons,all_neurons,all,0,518,ipsi,continuous,0.038964137,4.0,bout-responsive,True,weak-response,roi:p0:f518,L396_f03
All neurons,all_neurons,all,0,521,ipsi,continuous,0.05215773,4.0,bout-responsive,True,weak-response,roi:p0:f521,L396_f03
All neurons,all_neurons,all,0,551,ipsi,continuous,0.039573986,4.0,bout-responsive,True,weak-response,roi:p0:f551,L396_f03
All neurons,all_neurons,all,1,14,ipsi,continuous,0.03454316,4.0,bout-responsive,True,weak-response,roi:p1:f14,L396_f03
All neurons,all_neurons,all,1,115,ipsi,continuous,0.060115486,4.0,bout-responsive,True,weak-response,roi:p1:f115,L396_f03
All neurons,all_neurons,all,1,147,ipsi,continuous,0.072451524,4.0,bout-responsive,True,weak-response,roi:p1:f147,L396_f03
All neurons,all_neurons,all,1,234,ipsi,continuous,0.05609092,4.0,bout-responsive,True,weak-response,roi:p1:f234,L396_f03
All neurons,all_neurons,all,1,268,ipsi,continuous,0.033123765,4.0,bout-responsive,True,weak-response,roi:p1:f268,L396_f03
All neurons,all_neurons,all,1,283,ipsi,continuous,0.057027634,4.0,bout-responsive,True,weak-response,roi:p1:f283,L396_f03
All neurons,all_neurons,all,1,289,ipsi,continuous,0.043078166,4.0,bout-responsive,True,weak-response,roi:p1:f289,L396_f03
All neurons,all_neurons,all,1,290,ipsi,continuous,0.110802576,4.0,bout-responsive,True,bout-responsive,roi:p1:f290,L396_f03
All neurons,all_neurons,all,1,294,ipsi,continuous,0.043595128,4.0,bout-responsive,True,weak-response,roi:p1:f294,L396_f03
All neurons,all_neurons,all,1,311,ipsi,continuous,0.051888455,4.0,bout-responsive,True,weak-response,roi:p1:f311,L396_f03
All neurons,all_neurons,all,1,312,ipsi,continuous,0.04382145,4.0,bout-responsive,True,weak-response,roi:p1:f312,L396_f03
All neurons,all_neurons,all,1,313,ipsi,continuous,0.0603208,4.0,bout-responsive,True,bout-responsive,roi:p1:f313,L396_f03
All neurons,all_neurons,all,1,317,ipsi,continuous,0.078669615,4.0,bout-responsive,True,weak-response,roi:p1:f317,L396_f03
All neurons,all_neurons,all,1,326,ipsi,continuous,0.041472208,4.0,bout-responsive,True,weak-response,roi:p1:f326,L396_f03
All neurons,all_neurons,all,1,331,ipsi,continuous,0.040824022,4.0,bout-responsive,True,weak-response,roi:p1:f331,L396_f03
All neurons,all_neurons,all,1,339,ipsi,continuous,0.042188674,4.0,bout-responsive,True,weak-response,roi:p1:f339,L396_f03
All neurons,all_neurons,all,1,340,ipsi,continuous,0.04914914,4.0,bout-responsive,True,weak-response,roi:p1:f340,L396_f03
All neurons,all_neurons,all,1,352,ipsi,continuous,0.094512664,4.0,bout-responsive,True,bout-responsive,roi:p1:f352,L396_f03
All neurons,all_neurons,all,1,365,ipsi,continuous,0.02917942,4.0,bout-responsive,True,bout-responsive,roi:p1:f365,L396_f03
All neurons,all_neurons,all,1,367,ipsi,continuous,0.04797884,4.0,bout-responsive,True,weak-response,roi:p1:f367,L396_f03
All neurons,all_neurons,all,1,368,ipsi,continuous,0.052032907,4.0,bout-responsive,True,bout-responsive,roi:p1:f368,L396_f03
All neurons,all_neurons,all,1,369,ipsi,continuous,0.053167235,4.0,bout-responsive,True,weak-response,roi:p1:f369,L396_f03
All neurons,all_neurons,all,1,379,ipsi,continuous,0.0333474,4.0,bout-responsive,True,weak-response,roi:p1:f379,L396_f03
All neurons,all_neurons,all,1,383,ipsi,continuous,0.04141794,4.0,bout-responsive,True,bout-responsive,roi:p1:f383,L396_f03
All neurons,all_neurons,all,1,387,ipsi,continuous,0.030021785,4.0,bout-responsive,True,bout-responsive,roi:p1:f387,L396_f03
All neurons,all_neurons,all,1,388,ipsi,continuous,0.03978705,4.0,bout-responsive,True,weak-response,roi:p1:f388,L396_f03
All neurons,all_neurons,all,1,393,ipsi,continuous,0.041445557,4.0,bout-responsive,True,weak-response,roi:p1:f393,L396_f03
All neurons,all_neurons,all,1,408,ipsi,continuous,0.030535964,4.0,bout-responsive,True,weak-response,roi:p1:f408,L396_f03
All neurons,all_neurons,all,1,411,ipsi,continuous,0.03911506,4.0,bout-responsive,True,weak-response,roi:p1:f411,L396_f03
All neurons,all_neurons,all,1,415,ipsi,continuous,0.037650988,4.0,bout-responsive,True,weak-response,roi:p1:f415,L396_f03
All neurons,all_neurons,all,1,420,ipsi,continuous,0.028270924,4.0,bout-responsive,True,weak-response,roi:p1:f420,L396_f03
All neurons,all_neurons,all,1,435,ipsi,continuous,0.03077928,4.0,bout-responsive,True,weak-response,roi:p1:f435,L396_f03
All neurons,all_neurons,all,1,459,ipsi,continuous,0.027581643,4.0,bout-responsive,True,bout-responsive,roi:p1:f459,L396_f03
All neurons,all_neurons,all,1,480,ipsi,continuous,0.036005877,4.0,bout-responsive,True,weak-response,roi:p1:f480,L396_f03
All neurons,all_neurons,all,1,490,ipsi,continuous,0.03339574,4.0,bout-responsive,True,weak-response,roi:p1:f490,L396_f03
All neurons,all_neurons,all,1,495,ipsi,continuous,0.031654738,4.0,bout-responsive,True,weak-response,roi:p1:f495,L396_f03
All neurons,all_neurons,all,1,502,ipsi,continuous,0.038433,4.0,bout-responsive,True,weak-response,roi:p1:f502,L396_f03
All neurons,all_neurons,all,1,508,ipsi,continuous,0.022016048,4.0,bout-responsive,True,weak-response,roi:p1:f508,L396_f03
All neurons,all_neurons,all,1,517,ipsi,continuous,0.021261692,4.0,bout-responsive,True,bout-responsive,roi:p1:f517,L396_f03
All neurons,all_neurons,all,1,527,ipsi,continuous,0.03986803,4.0,bout-responsive,True,weak-response,roi:p1:f527,L396_f03
All neurons,all_neurons,all,1,532,ipsi,continuous,0.02539892,4.0,bout-responsive,True,bout-responsive,roi:p1:f532,L396_f03
All neurons,all_neurons,all,1,534,ipsi,continuous,0.031718276,4.0,bout-responsive,True,bout-responsive,roi:p1:f534,L396_f03
All neurons,all_neurons,all,1,537,ipsi,continuous,0.050682425,4.0,bout-responsive,True,bout-responsive,roi:p1:f537,L396_f03
All neurons,all_neurons,all,1,538,ipsi,continuous,0.038504623,4.0,bout-responsive,True,weak-response,roi:p1:f538,L396_f03
All neurons,all_neurons,all,1,542,ipsi,continuous,0.029175878,4.0,bout-responsive,True,weak-response,roi:p1:f542,L396_f03
All neurons,all_neurons,all,1,546,ipsi,continuous,0.033558067,4.0,bout-responsive,True,weak-response,roi:p1:f546,L396_f03
All neurons,all_neurons,all,1,550,ipsi,continuous,0.028554667,4.0,bout-responsive,True,weak-response,roi:p1:f550,L396_f03
All neurons,all_neurons,all,1,551,ipsi,continuous,0.032132547,4.0,bout-responsive,True,weak-response,roi:p1:f551,L396_f03
All neurons,all_neurons,all,1,562,ipsi,continuous,0.028175186,4.0,bout-responsive,True,weak-response,roi:p1:f562,L396_f03
All neurons,all_neurons,all,1,566,ipsi,continuous,0.03227112,4.0,bout-responsive,True,weak-response,roi:p1:f566,L396_f03
All neurons,all_neurons,all,1,571,ipsi,continuous,0.024623036,4.0,bout-responsive,True,weak-response,roi:p1:f571,L396_f03
All neurons,all_neurons,all,1,581,ipsi,continuous,0.048831742,4.0,bout-responsive,True,weak-response,roi:p1:f581,L396_f03
All neurons,all_neurons,all,1,587,ipsi,continuous,0.03253211,4.0,bout-responsive,True,weak-response,roi:p1:f587,L396_f03
All neurons,all_neurons,all,1,593,ipsi,continuous,0.037130393,4.0,bout-responsive,True,weak-response,roi:p1:f593,L396_f03
All neurons,all_neurons,all,1,610,ipsi,continuous,0.037954353,4.0,bout-responsive,True,weak-response,roi:p1:f610,L396_f03
All neurons,all_neurons,all,1,612,ipsi,continuous,0.040186897,4.0,bout-responsive,True,weak-response,roi:p1:f612,L396_f03
All neurons,all_neurons,all,1,616,ipsi,continuous,0.031118931,4.0,bout-responsive,True,bout-responsive,roi:p1:f616,L396_f03
All neurons,all_neurons,all,1,632,ipsi,continuous,0.032500144,4.0,bout-responsive,True,weak-response,roi:p1:f632,L396_f03
All neurons,all_neurons,all,1,633,ipsi,continuous,0.038986508,4.0,bout-responsive,True,weak-response,roi:p1:f633,L396_f03
All neurons,all_neurons,all,1,639,ipsi,continuous,0.028873483,4.0,bout-responsive,True,weak-response,roi:p1:f639,L396_f03
All neurons,all_neurons,all,1,646,ipsi,continuous,0.039200246,4.0,bout-responsive,True,weak-response,roi:p1:f646,L396_f03
All neurons,all_neurons,all,1,647,ipsi,continuous,0.038412265,4.0,bout-responsive,True,weak-response,roi:p1:f647,L396_f03
All neurons,all_neurons,all,1,659,ipsi,continuous,0.034237485,4.0,bout-responsive,True,weak-response,roi:p1:f659,L396_f03
All neurons,all_neurons,all,1,715,ipsi,continuous,0.03574177,4.0,bout-responsive,True,weak-response,roi:p1:f715,L396_f03
All neurons,all_neurons,all,2,28,ipsi,continuous,0.040462524,4.0,bout-responsive,True,weak-response,roi:p2:f28,L396_f03
All neurons,all_neurons,all,2,190,ipsi,continuous,0.032308664,4.0,bout-responsive,True,weak-response,roi:p2:f190,L396_f03
All neurons,all_neurons,all,2,203,ipsi,continuous,0.046771627,4.0,bout-responsive,True,weak-response,roi:p2:f203,L396_f03
All neurons,all_neurons,all,2,222,ipsi,continuous,0.040181533,4.0,bout-responsive,True,weak-response,roi:p2:f222,L396_f03
All neurons,all_neurons,all,2,224,ipsi,continuous,0.036631912,4.0,bout-responsive,True,weak-response,roi:p2:f224,L396_f03
All neurons,all_neurons,all,2,259,ipsi,continuous,0.043592602,4.0,bout-responsive,True,weak-response,roi:p2:f259,L396_f03
All neurons,all_neurons,all,2,264,ipsi,continuous,0.05606211,4.0,bout-responsive,True,weak-response,roi:p2:f264,L396_f03
All neurons,all_neurons,all,2,291,ipsi,continuous,0.03616786,4.0,bout-responsive,True,weak-response,roi:p2:f291,L396_f03
All neurons,all_neurons,all,2,313,ipsi,continuous,0.05840062,4.0,bout-responsive,True,weak-response,roi:p2:f313,L396_f03
All neurons,all_neurons,all,2,321,ipsi,continuous,0.039473202,4.0,bout-responsive,True,weak-response,roi:p2:f321,L396_f03
All neurons,all_neurons,all,2,326,ipsi,continuous,0.035768818,4.0,bout-responsive,True,weak-response,roi:p2:f326,L396_f03
All neurons,all_neurons,all,2,335,ipsi,continuous,0.04415903,4.0,bout-responsive,True,weak-response,roi:p2:f335,L396_f03
All neurons,all_neurons,all,2,340,ipsi,continuous,0.037642065,4.0,bout-responsive,True,weak-response,roi:p2:f340,L396_f03
All neurons,all_neurons,all,2,346,ipsi,continuous,0.04302129,4.0,bout-responsive,True,weak-response,roi:p2:f346,L396_f03
All neurons,all_neurons,all,2,352,ipsi,continuous,0.059109446,4.0,bout-responsive,True,weak-response,roi:p2:f352,L396_f03
All neurons,all_neurons,all,2,360,ipsi,continuous,0.05580733,4.0,bout-responsive,True,bout-responsive,roi:p2:f360,L396_f03
All neurons,all_neurons,all,2,374,ipsi,continuous,0.043688875,4.0,bout-responsive,True,weak-response,roi:p2:f374,L396_f03
All neurons,all_neurons,all,2,378,ipsi,continuous,0.06939846,4.0,bout-responsive,True,bout-responsive,roi:p2:f378,L396_f03
All neurons,all_neurons,all,2,382,ipsi,continuous,0.04123393,4.0,bout-responsive,True,weak-response,roi:p2:f382,L396_f03
All neurons,all_neurons,all,2,385,ipsi,continuous,0.043593813,4.0,bout-responsive,True,weak-response,roi:p2:f385,L396_f03
All neurons,all_neurons,all,2,392,ipsi,continuous,0.038305644,4.0,bout-responsive,True,weak-response,roi:p2:f392,L396_f03
All neurons,all_neurons,all,2,393,ipsi,continuous,0.035784096,4.0,bout-responsive,True,weak-response,roi:p2:f393,L396_f03
All neurons,all_neurons,all,2,401,ipsi,continuous,0.03320059,4.0,bout-responsive,True,weak-response,roi:p2:f401,L396_f03
All neurons,all_neurons,all,2,420,ipsi,continuous,0.030198187,4.0,bout-responsive,True,weak-response,roi:p2:f420,L396_f03
All neurons,all_neurons,all,2,421,ipsi,continuous,0.031059034,4.0,bout-responsive,True,weak-response,roi:p2:f421,L396_f03
All neurons,all_neurons,all,2,450,ipsi,continuous,0.03365791,4.0,bout-responsive,True,weak-response,roi:p2:f450,L396_f03
All neurons,all_neurons,all,2,453,ipsi,continuous,0.03375629,4.0,bout-responsive,True,weak-response,roi:p2:f453,L396_f03
All neurons,all_neurons,all,2,459,ipsi,continuous,0.021205295,4.0,bout-responsive,True,weak-response,roi:p2:f459,L396_f03
All neurons,all_neurons,all,2,463,ipsi,continuous,0.047573116,4.0,bout-responsive,True,weak-response,roi:p2:f463,L396_f03
All neurons,all_neurons,all,2,467,ipsi,continuous,0.0278028,4.0,bout-responsive,True,weak-response,roi:p2:f467,L396_f03
All neurons,all_neurons,all,2,484,ipsi,continuous,0.04348165,4.0,bout-responsive,True,bout-responsive,roi:p2:f484,L396_f03
All neurons,all_neurons,all,2,487,ipsi,continuous,0.041527957,4.0,bout-responsive,True,weak-response,roi:p2:f487,L396_f03
All neurons,all_neurons,all,2,494,ipsi,continuous,0.025920335,4.0,bout-responsive,True,weak-response,roi:p2:f494,L396_f03
All neurons,all_neurons,all,2,502,ipsi,continuous,0.03142062,4.0,bout-responsive,True,weak-response,roi:p2:f502,L396_f03
All neurons,all_neurons,all,2,529,ipsi,continuous,0.027436491,4.0,bout-responsive,True,weak-response,roi:p2:f529,L396_f03
All neurons,all_neurons,all,2,535,ipsi,continuous,0.031153742,4.0,bout-responsive,True,weak-response,roi:p2:f535,L396_f03
All neurons,all_neurons,all,2,544,ipsi,continuous,0.030647423,4.0,bout-responsive,True,weak-response,roi:p2:f544,L396_f03
All neurons,all_neurons,all,2,556,ipsi,continuous,0.027052794,4.0,bout-responsive,True,weak-response,roi:p2:f556,L396_f03
All neurons,all_neurons,all,2,569,ipsi,continuous,0.026584081,4.0,bout-responsive,True,weak-response,roi:p2:f569,L396_f03
All neurons,all_neurons,all,2,585,ipsi,continuous,0.035760082,4.0,bout-responsive,True,weak-response,roi:p2:f585,L396_f03
All neurons,all_neurons,all,2,586,ipsi,continuous,0.032889847,4.0,bout-responsive,True,bout-responsive,roi:p2:f586,L396_f03
All neurons,all_neurons,all,2,587,ipsi,continuous,0.032370202,4.0,bout-responsive,True,weak-response,roi:p2:f587,L396_f03
All neurons,all_neurons,all,2,591,ipsi,continuous,0.04144405,4.0,bout-responsive,True,weak-response,roi:p2:f591,L396_f03
All neurons,all_neurons,all,2,603,ipsi,continuous,0.03682691,4.0,bout-responsive,True,weak-response,roi:p2:f603,L396_f03
All neurons,all_neurons,all,2,611,ipsi,continuous,0.03466753,4.0,bout-responsive,True,weak-response,roi:p2:f611,L396_f03
All neurons,all_neurons,all,2,613,ipsi,continuous,0.027124416,4.0,bout-responsive,True,weak-response,roi:p2:f613,L396_f03
All neurons,all_neurons,all,2,632,ipsi,continuous,0.034373235,4.0,bout-responsive,True,weak-response,roi:p2:f632,L396_f03
All neurons,all_neurons,all,2,636,ipsi,continuous,0.029551009,4.0,bout-responsive,True,weak-response,roi:p2:f636,L396_f03
